methyl,region,cell,TF,size,yes,pwm,value,auc
array,promoter,K562,JUNB,646.0,15.5,0.7955894794519759,0.8882483201857084,0.8882483201857084
array,promoter,K562,JUND,98.0,10.0,0.6431818181818182,0.7352272727272727,0.7352272727272727
array,promoter,K562,KLF1,449.0,9.0,0.4631313131313132,0.7598484848484849,0.7598484848484849
array,promoter,K562,KLF13,740.0,37.0,0.6042690899640585,0.7927742038723308,0.7927742038723308
array,promoter,K562,KLF16,2344.0,6.0,0.5817650413458797,0.785143997718848,0.785143997718848
array,promoter,K562,MAFF,245.0,11.0,0.7855477855477856,0.7488344988344988,0.7488344988344988
array,promoter,K562,MAX,400.0,88.0,0.4752162794405709,0.7212120789417791,0.7212120789417791
array,promoter,K562,MAZ,8029.0,286.0,0.4915315646156495,0.7320027373860115,0.7320027373860115
array,promoter,K562,MBD2,1348.5,17.5,0.441067022272285,0.7236735369304135,0.7236735369304135
array,promoter,K562,MEIS2,190.0,6.0,0.6942934782608696,0.6032608695652174,0.6032608695652174
array,promoter,K562,MITF,113.5,23.0,0.5386629680469763,0.8599824601540456,0.8599824601540456
array,promoter,K562,MNT,758.5,53.5,0.5692124510874511,0.8217414654914654,0.8217414654914654
array,promoter,K562,MXI1,1042.5,22.5,0.5979518093211664,0.8496345402973792,0.8496345402973792
array,promoter,K562,MYC,1118.5,153.0,0.5453378984070023,0.8131359607746922,0.8131359607746922
array,promoter,K562,NEUROD1,430.0,9.5,0.49432862391076166,0.9191299136062406,0.9191299136062406
array,promoter,K562,NFE2,241.0,49.5,0.8198388280122121,0.7383848635842577,0.7383848635842577
array,promoter,K562,NFE2L2,315.0,9.0,0.7576252723311546,0.663761801016703,0.663761801016703
array,promoter,K562,NFIA,216.5,7.5,0.7467501368363437,0.819382246106384,0.819382246106384
array,promoter,K562,NFYA,359.0,83.5,0.7319139304586666,0.8703701817296801,0.8703701817296801
array,promoter,K562,NFYB,235.0,47.5,0.607065784207326,0.7799821622370517,0.7799821622370517
array,promoter,K562,NR2C2,737.0,10.5,0.5719011637358767,0.8073121694555299,0.8073121694555299
array,promoter,K562,NRF1,3541.5,1837.5,0.7106886491079721,0.7517744188332395,0.7517744188332395
array,promoter,K562,PBX2,96.0,9.0,0.5006385696040868,0.4393358876117497,0.4393358876117497
array,promoter,K562,PKNOX1,148.0,7.0,0.5569584736251403,0.7293069584736251,0.7293069584736251
array,promoter,K562,PLAG1,2457.5,73.0,0.5127170887341388,0.666516954035197,0.666516954035197
array,promoter,K562,RELA,314.0,30.5,0.6518592553889221,0.7557300882106494,0.7557300882106494
array,promoter,K562,REST,645.0,24.0,0.5071792807300054,0.7008856682769726,0.7008856682769726
array,promoter,K562,RFX1,227.0,25.0,0.6830477652137135,0.8290260984226502,0.8290260984226502
array,promoter,K562,SP1,2665.0,66.0,0.541305767165215,0.7639695433886338,0.7639695433886338
array,promoter,K562,SP2,4627.0,46.5,0.6153862879305205,0.7731649544538344,0.7731649544538344
array,promoter,K562,SPI1,390.0,104.5,0.6677837683848964,0.7895452998966295,0.7895452998966295
array,promoter,K562,SRF,170.5,10.5,0.5689309717519835,0.8305099353737486,0.8305099353737486
array,promoter,K562,STAT2,265.5,9.5,0.7986523949638704,0.7863230348886088,0.7863230348886088
array,promoter,K562,TFDP1,534.5,29.5,0.677449381873722,0.8302928064197115,0.8302928064197115
array,promoter,K562,THAP1,509.0,17.0,0.6829479657529145,0.8738328299704676,0.8738328299704676
array,promoter,K562,USF1,521.0,84.5,0.6736833505259262,0.7626729031991752,0.7626729031991752
array,promoter,K562,USF2,1190.5,410.5,0.8084308178321704,0.847623176295802,0.847623176295802
array,promoter,K562,YY1,275.5,75.0,0.8270312500000001,0.8383256172839506,0.8383256172839506
array,promoter,K562,ZBTB33,610.5,75.5,0.7987688568285591,0.7736841241359109,0.7736841241359109
array,promoter,K562,ZBTB7A,4355.5,379.0,0.5392541045705685,0.7065352947287268,0.7065352947287268
array,promoter,K562,ZFX,5065.5,122.5,0.5700454899861198,0.7556803704337638,0.7556803704337638
array,promoter,K562,ZNF143,302.5,16.0,0.8803421714191166,0.8755359938095767,0.8755359938095767
array,promoter,K562,ZNF148,5861.5,112.0,0.5608005812068924,0.7414230129168061,0.7414230129168061
array,promoter,K562,ZNF263,5293.0,109.0,0.5258327360888533,0.7390642127728855,0.7390642127728855
array,promoter,K562,ZNF740,703.0,6.0,0.3043998087039694,0.921090387374462,0.921090387374462
array,promoter,SKNSH,CTCF,4232.5,1428.0,0.7948316686767277,0.6688643078767553,0.6688643078767553
array,promoter,SKNSH,ELF1,660.5,39.5,0.5985662691032649,0.8089002524519322,0.8089002524519322
array,promoter,SKNSH,FOSL2,313.0,22.0,0.6084419624120596,0.7689370336080734,0.7689370336080734
array,promoter,SKNSH,GABPA,870.5,45.0,0.6857324301561349,0.7581782867054339,0.7581782867054339
array,promoter,SKNSH,JUND,112.0,7.0,0.4659863945578231,0.8693877551020409,0.8693877551020409
array,promoter,SKNSH,MAX,431.5,17.0,0.5272403917220991,0.8686410896014554,0.8686410896014554
array,promoter,SKNSH,MXI1,1370.5,47.0,0.5465522959196067,0.8751870483419788,0.8751870483419788
array,promoter,SKNSH,NRF1,3648.0,228.0,0.6666732730965157,0.6498826025117441,0.6498826025117441
array,promoter,SKNSH,PBX3,515.0,12.0,0.5886918251659132,0.6936623845820911,0.6936623845820911
array,promoter,SKNSH,REST,603.5,12.5,0.5269176090241101,0.7362686931950324,0.7362686931950324
array,promoter,SKNSH,RFX5,490.0,7.5,0.5565939758826233,0.7941660078707061,0.7941660078707061
array,promoter,SKNSH,USF1,805.5,179.0,0.6593255967099726,0.8257150314654665,0.8257150314654665
array,promoter,SKNSH,USF2,1329.0,138.5,0.7689212572415565,0.8638794306900252,0.8638794306900252
array,promoter,SKNSH,YY1,335.5,47.5,0.7698692037886864,0.7971342264250065,0.7971342264250065
array,promoter,SKNSH,ZBTB33,1037.0,69.5,0.7246145592010491,0.7588623719123393,0.7588623719123393
wg,body,A549,BHLHE40,1476.0,13.0,0.4957673905042327,0.8810663021189337,0.8810663021189337
wg,body,A549,BRCA1,483.0,18.0,0.8026881720430108,0.8354838709677419,0.8354838709677419
wg,body,A549,CEBPB,73.5,45.0,0.46435354378291277,0.5280063883053725,0.5280063883053725
wg,body,A549,CREB1,641.5,22.0,0.6673662376342941,0.8616955643016699,0.8616955643016699
wg,body,A549,CTCF,2640.3333333333335,968.3333333333334,0.8210346358443287,0.7675011128171069,0.7675011128171069
wg,body,A549,E2F6,1607.0,12.0,0.5248693834900732,0.762330198537095,0.762330198537095
wg,body,A549,ELF1,730.0,31.0,0.6465688310489639,0.8668604919470211,0.8668604919470211
wg,body,A549,FOSL2,342.0,27.0,0.6423747167757169,0.7685721680592326,0.7685721680592326
wg,body,A549,FOXA2,148.0,14.5,0.7065002393024334,0.7990467163219215,0.7990467163219215
wg,body,A549,GABPA,883.0,14.0,0.8306756534604636,0.8533207299030084,0.8533207299030084
wg,body,A549,JUN,195.0,6.0,0.8500881834215167,0.8835978835978836,0.8835978835978836
wg,body,A549,MAFK,102.5,11.5,0.6168552036199095,0.6452205882352942,0.6452205882352942
wg,body,A549,MAX,545.0,21.0,0.4351955443187069,0.8539760003507996,0.8539760003507996
wg,body,A549,MAZ,7309.0,36.5,0.5018116572745068,0.7826125238345103,0.7826125238345103
wg,body,A549,MYC,1837.0,19.0,0.5086850790342192,0.8781628162816282,0.8781628162816282
wg,body,A549,NFE2L2,398.0,11.0,0.8958186516326051,0.7585153864223633,0.7585153864223633
wg,body,A549,NR3C1,252.0,27.5,0.660335281337003,0.5835579146901184,0.5835579146901184
wg,body,A549,REST,720.0,11.0,0.8627388126682908,0.7343890242338761,0.7343890242338761
wg,body,A549,SMARCC1,802.0,14.0,0.7910623640319072,0.9142947788252356,0.9142947788252356
wg,body,A549,SP1,2260.5,10.5,0.45514732653898726,0.7020575498390894,0.7020575498390894
wg,body,A549,USF1,831.0,104.0,0.6804366466099043,0.8385372111602754,0.8385372111602754
wg,body,A549,USF2,1359.5,93.0,0.7255289821449186,0.8223102800994719,0.8223102800994719
wg,body,A549,YY1,340.0,8.0,0.5208960843373494,0.8780120481927709,0.8780120481927709
wg,body,A549,ZBTB33,764.0,20.0,0.7039986559139786,0.7862903225806452,0.7862903225806452
wg,body,GM12878,ATF2,445.5,31.5,0.789425505050505,0.7356866744366743,0.7356866744366743
wg,body,GM12878,ATF3,844.5,16.5,0.7835577061019942,0.8163685463776504,0.8163685463776504
wg,body,GM12878,ATF7,256.0,26.5,0.7856592602521764,0.7478154121906317,0.7478154121906317
wg,body,GM12878,BATF,118.0,13.0,0.5271062271062271,0.7787545787545788,0.7787545787545788
wg,body,GM12878,BHLHE40,1192.0,129.5,0.5709977612931795,0.7060687562965269,0.7060687562965269
wg,body,GM12878,BRCA1,462.0,18.0,0.7793418418418419,0.7503753753753754,0.7503753753753754
wg,body,GM12878,CBFB,288.0,6.0,0.4961583924349882,0.6326832151300237,0.6326832151300237
wg,body,GM12878,CEBPB,80.0,7.0,0.8238747553816048,0.4960861056751468,0.4960861056751468
wg,body,GM12878,CREB1,594.0,26.0,0.7049890208127202,0.8116800326337898,0.8116800326337898
wg,body,GM12878,CREM,554.0,18.5,0.6845494897831801,0.8434218410605947,0.8434218410605947
wg,body,GM12878,CTCF,2280.3333333333335,716.6666666666666,0.8195224668334041,0.7928561258520216,0.7928561258520216
wg,body,GM12878,E2F4,1714.0,8.0,0.7479484173505275,0.7282385697538102,0.7282385697538102
wg,body,GM12878,EBF1,187.0,9.0,0.5455680399500624,0.5387016229712859,0.5387016229712859
wg,body,GM12878,EGR1,5876.666666666667,205.33333333333334,0.7249340172229081,0.770579601246017,0.770579601246017
wg,body,GM12878,ELF1,495.0,38.0,0.6344694896675247,0.7845128626316837,0.7845128626316837
wg,body,GM12878,ETV6,797.5,18.0,0.6838718453702726,0.815638563900764,0.815638563900764
wg,body,GM12878,GABPA,621.0,15.5,0.744653772102275,0.8294925393042096,0.8294925393042096
wg,body,GM12878,IRF4,304.0,6.0,0.4099552572706935,0.7469239373601789,0.7469239373601789
wg,body,GM12878,JUNB,770.0,15.0,0.6005739514348787,0.7826490066225167,0.7826490066225167
wg,body,GM12878,MAX,610.0,6.0,0.6107891832229579,0.7781456953642385,0.7781456953642385
wg,body,GM12878,MAZ,6830.0,25.5,0.5812508126994074,0.7411425862544971,0.7411425862544971
wg,body,GM12878,MXI1,1836.0,17.0,0.4886330563011351,0.7963166575041231,0.7963166575041231
wg,body,GM12878,MYC,1704.0,8.0,0.4700029481132076,0.7895047169811321,0.7895047169811321
wg,body,GM12878,NRF1,1683.5,45.5,0.7359583569750529,0.7967770248920409,0.7967770248920409
wg,body,GM12878,PAX5,790.0,41.5,0.6790699574623145,0.6892536880567757,0.6892536880567757
wg,body,GM12878,PBX3,390.0,10.0,0.7536842105263158,0.7813157894736842,0.7813157894736842
wg,body,GM12878,RELA,387.0,14.0,0.5305438529299119,0.7475105323630792,0.7475105323630792
wg,body,GM12878,REST,687.0,16.0,0.8999627421758569,0.6324049925484352,0.6324049925484352
wg,body,GM12878,RUNX3,395.0,19.0,0.6622977654681304,0.7855772804642657,0.7855772804642657
wg,body,GM12878,SP1,2846.0,33.0,0.6506425793663617,0.64793868295468,0.64793868295468
wg,body,GM12878,SPI1,344.5,30.5,0.6255140949585394,0.6859579720690832,0.6859579720690832
wg,body,GM12878,SRF,248.0,19.0,0.7530452769478281,0.8226844403585383,0.8226844403585383
wg,body,GM12878,TCF12,407.5,13.0,0.39338480479158,0.815816127670856,0.815816127670856
wg,body,GM12878,USF1,691.0,44.0,0.6315180171530979,0.7189270218557144,0.7189270218557144
wg,body,GM12878,USF2,1366.5,233.5,0.6913415107781237,0.7397513837733138,0.7397513837733138
wg,body,GM12878,YY1,269.0,17.5,0.694349629187299,0.7530620618923636,0.7530620618923636
wg,body,GM12878,ZBTB33,546.5,19.5,0.7291875777039698,0.7611286292891306,0.7611286292891306
wg,body,HeLa,BRCA1,493.0,23.0,0.8114708603145236,0.885522664199815,0.885522664199815
wg,body,HeLa,CEBPB,59.0,24.5,0.5219169985067198,0.5658287705326033,0.5658287705326033
wg,body,HeLa,CTCF,3296.6666666666665,1734.3333333333333,0.8282951131794741,0.787040402204538,0.787040402204538
wg,body,HeLa,E2F1,5293.0,162.0,0.57829486888942,0.8523459678668456,0.8523459678668456
wg,body,HeLa,E2F4,1773.0,8.0,0.7714943342776204,0.8382082152974505,0.8382082152974505
wg,body,HeLa,ELK1,553.0,6.0,0.6687995124923827,0.9223034734917732,0.9223034734917732
wg,body,HeLa,ELK4,845.0,9.0,0.7424906964380649,0.9052365762892078,0.9052365762892078
wg,body,HeLa,FOS,99.0,6.0,0.4525089605734767,0.8745519713261648,0.8745519713261648
wg,body,HeLa,GABPA,668.5,14.0,0.8331932262303015,0.909512101492759,0.909512101492759
wg,body,HeLa,JUND,116.0,7.0,0.5596330275229358,0.6900393184796855,0.6900393184796855
wg,body,HeLa,MAFF,272.5,14.5,0.6050438110026619,0.7921516840431825,0.7921516840431825
wg,body,HeLa,MAFK,135.0,6.0,0.4341085271317829,0.7164082687338501,0.7164082687338501
wg,body,HeLa,MAX,543.5,22.0,0.4577057120688366,0.8267296586438035,0.8267296586438035
wg,body,HeLa,MAZ,7040.0,68.0,0.529315810359005,0.8337112566817365,0.8337112566817365
wg,body,HeLa,MXI1,1977.0,30.0,0.6172744393083376,0.9018318781030644,0.9018318781030644
wg,body,HeLa,MYC,1535.0,20.5,0.4883945506172197,0.8793009854496097,0.8793009854496097
wg,body,HeLa,NFE2L2,391.0,9.0,0.7641070389761488,0.7175683536940081,0.7175683536940081
wg,body,HeLa,NFYA,393.0,12.0,0.6519028871391076,0.9278215223097112,0.9278215223097112
wg,body,HeLa,NR3C1,195.0,9.0,0.569295101553166,0.5672043010752688,0.5672043010752688
wg,body,HeLa,NRF1,1723.5,119.5,0.7917031157295605,0.8767765370968421,0.8767765370968421
wg,body,HeLa,RELA,418.0,13.0,0.5528964862298196,0.621937321937322,0.621937321937322
wg,body,HeLa,REST,585.5,7.0,0.9690076593610124,0.630016334825333,0.630016334825333
wg,body,HeLa,RFX5,507.0,6.0,0.5455755156353959,0.7388556220891551,0.7388556220891551
wg,body,HeLa,SMARCC1,420.0,9.0,0.5827250608272506,0.886455798864558,0.886455798864558
wg,body,HeLa,STAT3,621.0,7.0,0.6204048394602141,0.8855281526291298,0.8855281526291298
wg,body,HeLa,USF2,1342.5,71.0,0.6729796132125221,0.8525415080835266,0.8525415080835266
wg,body,HeLa,YY2,428.0,11.0,0.6466099847394811,0.8278831480270329,0.8278831480270329
wg,body,HepG2,ATF2,386.5,45.5,0.8106010334271203,0.7961670977975326,0.7961670977975326
wg,body,HepG2,ATF3,769.5,7.5,0.7580603044325205,0.8307649550533802,0.8307649550533802
wg,body,HepG2,ATF7,222.0,39.0,0.867676771614161,0.7527355202576778,0.7527355202576778
wg,body,HepG2,BHLHE40,1080.5,50.0,0.6277095718023179,0.8266216628643464,0.8266216628643464
wg,body,HepG2,BRCA1,315.0,17.0,0.887480127447765,0.8610468010953447,0.8610468010953447
wg,body,HepG2,CEBPA,49.0,38.0,0.48896416083916083,0.4048902486402487,0.4048902486402487
wg,body,HepG2,CEBPB,71.5,55.0,0.43677375256322626,0.5749886078833447,0.5749886078833447
wg,body,HepG2,CEBPD,61.5,10.5,0.49150511786600504,0.37250310173697265,0.37250310173697265
wg,body,HepG2,CEBPG,83.0,25.0,0.5729962121212121,0.41576136363636373,0.41576136363636373
wg,body,HepG2,CREB1,596.0,90.0,0.732059488262184,0.8029218890171642,0.8029218890171642
wg,body,HepG2,CREM,496.5,7.0,0.6703795351703415,0.8752102843674376,0.8752102843674376
wg,body,HepG2,CTCF,2098.6666666666665,840.0,0.8280365893842316,0.7777380784725461,0.7777380784725461
wg,body,HepG2,ELF1,477.0,24.0,0.6556663500692665,0.841204779921078,0.841204779921078
wg,body,HepG2,FOSL2,311.0,24.0,0.6983419212957389,0.7249417035199945,0.7249417035199945
wg,body,HepG2,FOXA2,143.5,25.5,0.6465405854310922,0.7380675812679307,0.7380675812679307
wg,body,HepG2,GABPA,615.0,29.5,0.7646856397560975,0.8747684416079278,0.8747684416079278
wg,body,HepG2,HLF,124.5,37.5,0.6150576578177978,0.7261871819633771,0.7261871819633771
wg,body,HepG2,HNF4A,246.0,21.5,0.6121459516951762,0.7802934693969621,0.7802934693969621
wg,body,HepG2,HNF4G,255.0,6.0,0.7774431057563588,0.8657965194109772,0.8657965194109772
wg,body,HepG2,JUN,118.0,24.5,0.8007147688145597,0.8209583538284965,0.8209583538284965
wg,body,HepG2,JUND,120.0,18.0,0.6873638344226579,0.6971677559912854,0.6971677559912854
wg,body,HepG2,MAFF,233.0,16.5,0.7183175033921303,0.6398390280004933,0.6398390280004933
wg,body,HepG2,MAFK,102.0,24.5,0.6048649825783972,0.6199114401858303,0.6199114401858303
wg,body,HepG2,MAX,486.5,37.5,0.4401384687843021,0.759115595053095,0.759115595053095
wg,body,HepG2,MAZ,6034.5,66.5,0.4886478672852493,0.7682645362254099,0.7682645362254099
wg,body,HepG2,MLX,598.0,8.0,0.6452330508474576,0.8276483050847457,0.8276483050847457
wg,body,HepG2,MNT,1002.0,28.0,0.5246609407232878,0.7822148942664444,0.7822148942664444
wg,body,HepG2,MXI1,1719.0,29.0,0.7060191797592328,0.7943582942256683,0.7943582942256683
wg,body,HepG2,MYC,1574.0,17.0,0.5927311194227209,0.844572896596018,0.844572896596018
wg,body,HepG2,NFE2L2,351.0,12.0,0.7888397246804326,0.7193952802359882,0.7193952802359882
wg,body,HepG2,NFIA,269.0,7.0,0.7230125179143951,0.6625846778363843,0.6625846778363843
wg,body,HepG2,NFIL3,122.0,20.5,0.6593254679920748,0.6134929886588781,0.6134929886588781
wg,body,HepG2,NFYC,295.0,6.0,0.7719146482122261,0.8771626297577855,0.8771626297577855
wg,body,HepG2,NR2F6,380.0,9.0,0.6722072476789458,0.7532195268044324,0.7532195268044324
wg,body,HepG2,NRF1,1570.0,170.0,0.7429652011958015,0.808160939027954,0.808160939027954
wg,body,HepG2,PPARG,503.0,9.0,0.37325686009896536,0.6968061178587495,0.6968061178587495
wg,body,HepG2,REST,535.5,10.5,0.889032006245121,0.7960702663824786,0.7960702663824786
wg,body,HepG2,RFX3,232.5,15.0,0.675836114587679,0.7173506814073146,0.7173506814073146
wg,body,HepG2,SP5,1961.0,28.0,0.6668021580075383,0.7426280393171236,0.7426280393171236
wg,body,HepG2,SRF,235.0,7.0,0.7969924812030076,0.8164160401002507,0.8164160401002507
wg,body,HepG2,TEAD1,296.0,8.0,0.5149739583333334,0.8072916666666666,0.8072916666666666
wg,body,HepG2,TEAD3,134.0,6.0,0.51953125,0.7200520833333334,0.7200520833333334
wg,body,HepG2,TFAP4,807.0,11.0,0.7026610324349019,0.7898583828232071,0.7898583828232071
wg,body,HepG2,TFE3,547.0,10.0,0.7054003724394786,0.7758845437616387,0.7758845437616387
wg,body,HepG2,THRB,777.0,8.0,0.4636703511053316,0.8216027308192457,0.8216027308192457
wg,body,HepG2,USF1,705.5,102.5,0.6624534874320283,0.7862860913976794,0.7862860913976794
wg,body,HepG2,USF2,1215.5,204.0,0.7061325770332654,0.8321213220684531,0.8321213220684531
wg,body,HepG2,YY1,301.0,7.0,0.6477162293488824,0.8537414965986394,0.8537414965986394
wg,body,HepG2,ZBTB33,484.5,27.0,0.7727268088345292,0.8301682679645608,0.8301682679645608
wg,body,HepG2,ZBTB7A,3317.5,81.0,0.5674505119489481,0.7440735134097661,0.7440735134097661
wg,body,K562,AR,201.0,25.5,0.6490854995039816,0.5127865009250074,0.5127865009250074
wg,body,K562,ATF1,544.5,35.5,0.7694578138198926,0.776625915435539,0.776625915435539
wg,body,K562,ATF2,396.5,65.5,0.7598651997504222,0.6593900833140431,0.6593900833140431
wg,body,K562,ATF3,714.5,42.5,0.6269257504618875,0.7041851008775681,0.7041851008775681
wg,body,K562,ATF4,116.0,10.0,0.8709756690997568,0.596639902676399,0.596639902676399
wg,body,K562,ATF7,197.5,29.0,0.8871538466050186,0.7432288238309057,0.7432288238309057
wg,body,K562,BHLHE40,968.5,49.0,0.6280527784180829,0.6803589878294369,0.6803589878294369
wg,body,K562,CEBPB,100.0,81.0,0.4073148148148148,0.5912749287749288,0.5912749287749288
wg,body,K562,CEBPD,60.0,7.0,0.5765042451088963,0.40323261087380685,0.40323261087380685
wg,body,K562,CEBPG,84.0,26.0,0.5971206925732462,0.43599777658763006,0.43599777658763006
wg,body,K562,CREB1,602.0,20.0,0.7698453608247422,0.6382302405498281,0.6382302405498281
wg,body,K562,CREB3L1,837.0,11.0,0.4905348888399736,0.6927140655954215,0.6927140655954215
wg,body,K562,CREM,502.5,39.5,0.7182119040642176,0.7094140020304809,0.7094140020304809
wg,body,K562,CTCF,2537.3333333333335,1373.0,0.8054496240581855,0.7150320293280833,0.7150320293280833
wg,body,K562,CTCFL,1356.0,89.66666666666667,0.8070438341858348,0.6788386603746157,0.6788386603746157
wg,body,K562,E2F1,3857.5,24.5,0.5114981701337693,0.7835063718648244,0.7835063718648244
wg,body,K562,E2F4,1042.0,22.0,0.5442492312088465,0.7184414896547975,0.7184414896547975
wg,body,K562,E2F6,992.5,38.0,0.6453125666693222,0.642582947453161,0.642582947453161
wg,body,K562,EGR1,4626.0,526.6666666666666,0.6616377690894143,0.7052250839441335,0.7052250839441335
wg,body,K562,ELF1,459.5,41.0,0.7238629533347629,0.7463832315774486,0.7463832315774486
wg,body,K562,ELF4,452.0,10.0,0.5108597285067873,0.7461538461538462,0.7461538461538462
wg,body,K562,ELK1,454.0,16.0,0.6121575342465754,0.8127853881278541,0.8127853881278541
wg,body,K562,ETS1,610.0,9.0,0.4535958587539286,0.74191162876687,0.74191162876687
wg,body,K562,ETV6,817.0,7.0,0.6163139329805996,0.8012345679012345,0.8012345679012345
wg,body,K562,FOS,90.0,10.0,0.40125,0.5018750000000001,0.5018750000000001
wg,body,K562,FOSL1,186.0,12.5,0.8042982543894751,0.6708376332989336,0.6708376332989336
wg,body,K562,GABPA,553.5,20.5,0.7141148593711335,0.7536021275843596,0.7536021275843596
wg,body,K562,GATA1,72.0,8.0,0.3331441491325212,0.6131598375784422,0.6131598375784422
wg,body,K562,IRF1,733.0,36.5,0.7434712428190353,0.5714381039300966,0.5714381039300966
wg,body,K562,JUN,122.5,29.5,0.7937584031156035,0.6942676818066097,0.6942676818066097
wg,body,K562,JUNB,514.0,29.0,0.7285049842447802,0.750791926476674,0.750791926476674
wg,body,K562,JUND,78.0,8.0,0.5802292768959435,0.6213756613756614,0.6213756613756614
wg,body,K562,KLF13,770.0,13.0,0.5064017884361345,0.7409816075602073,0.7409816075602073
wg,body,K562,MAFF,224.0,13.0,0.708397589895814,0.5934261328998172,0.5934261328998172
wg,body,K562,MAFK,111.0,8.0,0.5576456310679612,0.5503640776699029,0.5503640776699029
wg,body,K562,MAX,482.5,83.0,0.45749120039490904,0.6500409223795114,0.6500409223795114
wg,body,K562,MAZ,3787.0,60.0,0.4696689465659211,0.7073350522384118,0.7073350522384118
wg,body,K562,MBD2,1561.0,8.0,0.5500643915003219,0.7546683837733419,0.7546683837733419
wg,body,K562,MITF,128.5,17.5,0.5059324745416427,0.638741735198127,0.638741735198127
wg,body,K562,MNT,917.5,33.0,0.479958082271758,0.7174256172424609,0.7174256172424609
wg,body,K562,MXI1,1559.0,19.0,0.6901742993848257,0.7220779220779221,0.7220779220779221
wg,body,K562,MYC,1305.0,100.5,0.5350490646459198,0.7052597811277439,0.7052597811277439
wg,body,K562,NFE2,302.0,61.0,0.85299021374656,0.6362085291457564,0.6362085291457564
wg,body,K562,NFE2L2,329.0,13.0,0.7560856864654333,0.5654819863680624,0.5654819863680624
wg,body,K562,NFIA,247.0,7.0,0.7310193452380952,0.626391369047619,0.626391369047619
wg,body,K562,NFYA,310.0,13.0,0.6087801087801088,0.7549857549857549,0.7549857549857549
wg,body,K562,NFYB,213.0,12.0,0.77363184079602,0.6859452736318409,0.6859452736318409
wg,body,K562,NRF1,1242.3333333333333,402.3333333333333,0.63159900635174,0.8002267904983049,0.8002267904983049
wg,body,K562,PBX2,97.0,9.0,0.6060606060606061,0.7847222222222221,0.7847222222222221
wg,body,K562,PLAG1,1967.5,39.0,0.5797035521535916,0.5706806054962876,0.5706806054962876
wg,body,K562,RELA,294.5,22.0,0.5603101230703702,0.5889295525193379,0.5889295525193379
wg,body,K562,REST,518.5,17.0,0.8710900821596244,0.6813869748664401,0.6813869748664401
wg,body,K562,RFX1,230.0,11.0,0.7868317799024321,0.6298602579852579,0.6298602579852579
wg,body,K562,SP1,1743.0,7.5,0.5492715277646256,0.7615344248530647,0.7615344248530647
wg,body,K562,SP2,4329.0,7.0,0.7152442652211278,0.6829014345210551,0.6829014345210551
wg,body,K562,SPI1,346.0,66.0,0.7275035706735031,0.6639429132403407,0.6639429132403407
wg,body,K562,SRF,222.0,7.0,0.6863787375415281,0.7209302325581395,0.7209302325581395
wg,body,K562,TFDP1,577.0,12.0,0.5533923303834809,0.7480088495575221,0.7480088495575221
wg,body,K562,THAP1,612.0,7.0,0.7462809917355371,0.7590318772136954,0.7590318772136954
wg,body,K562,USF1,587.0,73.0,0.6375804005089281,0.6802784927174603,0.6802784927174603
wg,body,K562,USF2,1080.5,178.0,0.803063060486269,0.7152976230562051,0.7152976230562051
wg,body,K562,YY1,256.0,37.5,0.7679070696312076,0.7549118970079838,0.7549118970079838
wg,body,K562,ZBTB33,462.0,18.0,0.7753803310116452,0.6364671836226055,0.6364671836226055
wg,body,K562,ZBTB7A,2128.6666666666665,122.0,0.6104901765110383,0.5954447100495706,0.5954447100495706
wg,body,K562,ZFX,4357.5,82.0,0.5599092676693902,0.762807701308402,0.762807701308402
wg,body,K562,ZNF148,4050.5,51.0,0.5376455096913058,0.6971885344943647,0.6971885344943647
wg,body,K562,ZNF263,3118.6666666666665,57.333333333333336,0.5120643590315271,0.5303474980931432,0.5303474980931432
wg,body,SKNSH,CTCF,2495.3333333333335,710.3333333333334,0.8113029338661382,0.7089291052033949,0.7089291052033949
wg,body,SKNSH,ELF1,744.0,19.0,0.7268239564428312,0.8636297640653358,0.8636297640653358
wg,body,SKNSH,FOSL2,357.5,44.0,0.6141381794497296,0.7662810530401716,0.7662810530401716
wg,body,SKNSH,GABPA,914.0,14.0,0.7677380952380952,0.8349206349206348,0.8349206349206348
wg,body,SKNSH,GATA3,58.0,6.0,0.5865384615384616,0.7211538461538461,0.7211538461538461
wg,body,SKNSH,JUND,127.0,16.0,0.5076013513513514,0.7668918918918917,0.7668918918918917
wg,body,SKNSH,MAX,528.5,18.0,0.4184944163074116,0.8129791391915007,0.8129791391915007
wg,body,SKNSH,MXI1,1656.0,23.5,0.5492483396020518,0.783966922888776,0.783966922888776
wg,body,SKNSH,NRF1,1939.0,63.5,0.694544280475218,0.7590814494669684,0.7590814494669684
wg,body,SKNSH,REST,743.0,15.0,0.7973901098901098,0.6913003663003663,0.6913003663003663
wg,body,SKNSH,USF1,845.5,135.5,0.6193747747344449,0.7868004655996095,0.7868004655996095
wg,body,SKNSH,USF2,1279.0,34.5,0.7499679008577473,0.850584634924531,0.850584634924531
wg,body,SKNSH,YY1,293.0,14.5,0.7906734306571556,0.8471494719826278,0.8471494719826278
wg,body,SKNSH,ZBTB33,843.0,19.0,0.7003065917220235,0.7495848237097598,0.7495848237097598
wg,promoter,A549,ATF3,789.5,9.0,0.600660891108939,0.8297720954639407,0.8297720954639407
wg,promoter,A549,BHLHE40,1011.0,26.5,0.5911903225317388,0.8494058323939662,0.8494058323939662
